id_poliza,fecha_emision,tipo_seguro,prima_anual,estado_poliza,region,nombre_cliente
c8d58b50-365c-49d9-a121-b4b6c9bcabc8,2024-04-20,Auto,402.2,Activa,Norte,Lucía Rojas
f5a59a44-350b-480a-92fe-9a9abfe50386,2020-03-17,Salud,602.35,Activa,Centro,Lucía Rojas
a54182b0-8ba5-4045-91ea-19509a82442b,2020-10-28,Vida,527.43,Activa,Centro,Camila Reyes
1073f927-04ff-41b6-8b4e-0c53c828a193,2021-10-03,Auto,343.65,Activa,Norte,Valeria Díaz
bb0c9137-a75d-4b61-b508-c844dd021ee3,2024-09-24,Salud,522.01,Vencida,Norte,Carlos López
2e004858-bf20-47c5-a224-ab6cde35be11,2024-11-15,Auto,422.98,Activa,Este,Carlos López
89f81e4b-90b5-492b-b91a-4a8edbeead37,2020-03-25,Auto,379.9,Activa,Este,Lucía Rojas
c9e685aa-a52a-4fdd-905b-3cc726c38c28,2021-10-24,Salud,380.2,Activa,Este,Diego Vargas
14cf1cef-0d46-465b-a6f2-2137b2277723,2024-09-29,Auto,472.8,Activa,Sur,Andrés Silva
391f3778-10c6-4ffd-8539-42ac8d651b86,2021-05-24,Hogar,291.75,Vencida,Norte,Paula Navarro
4e241b2c-75e5-4207-a116-723558da3aa6,2025-06-13,Hogar,403.02,Activa,Este,Pedro Gómez
bf51c80b-ce36-4411-afd0-451e1de9aba8,2022-09-24,Auto,493.97,Activa,Norte,Diego Vargas
03a2c503-9981-4dfb-a4ac-7b8eddb28235,2025-03-26,Vida,503.9,Activa,Sur,Sofía Torres
1b76717f-deb3-4dee-a033-c45d8cf0addd,2022-05-24,Vida,602.77,Vencida,Este,Diego Vargas
9bbd19ce-a95e-4d98-aea4-21e565a32e77,2021-10-22,Auto,478.02,Activa,Norte,Diego Vargas
86703de9-7ccd-4f16-90f6-e60b6865902d,2022-01-08,Vida,485.67,Vencida,Este,Ana Fernández
76f0c3b4-1264-46a7-9a22-1572fcf67dd0,2024-12-08,Auto,500.26,Vencida,Oeste,Paula Navarro
9a82d977-d97c-4d9a-93c2-1160fa5ed244,2021-11-05,Hogar,387.26,Activa,Norte,Valeria Díaz
178ea42a-1461-499d-a5fb-caaede0835f9,2023-09-26,Auto,270.13,Activa,Este,Carlos López
d683af1b-706c-45d8-a17a-31bb80c316d3,2022-08-16,Auto,411.89,Vencida,Este,Paula Navarro
b7b926ef-bef0-4fe8-813a-1ecaff973b6d,2025-04-04,Salud,470.46,Activa,Norte,Carlos López
87b778f9-9db8-4ef9-8b30-714e0134f7fe,2020-11-20,Salud,521.15,Activa,Oeste,Sofía Torres
b4a873be-3455-4549-aeef-7bb307d78699,2022-05-24,Viaje,170.59,Vencida,Sur,María García
97fb1646-548e-4cb6-ab2e-4945330b243f,2020-09-11,Salud,465.97,Activa,Norte,Diego Vargas
3c1c7458-97d0-43d6-8d5f-7fb5ecf38320,2023-03-24,Auto,317.86,Activa,Sur,Lucía Rojas
fe27e9fa-ef50-4caf-ac92-572581a1298b,2022-04-01,Viaje,233.49,Activa,Este,Sofía Torres
6636a8df-d8a5-4e3c-8845-9d4fa3f52a61,2020-05-04,Auto,431.21,Activa,Este,Diego Vargas
fc154458-8c3e-4b51-9a66-f0295f4bb3da,2024-09-28,Hogar,367.33,Activa,Norte,Sofía Torres
789e7bc8-3978-4b49-8abb-0b7644fc7cb3,2022-02-04,Auto,374.36,Activa,Centro,Sofía Torres
261499ae-4cdb-4c11-ac03-e843b83cc376,2022-10-03,Auto,385.8,Activa,Sur,Sofía Torres
c29328a7-9490-4fc5-a473-9a0bc7a9fb54,2022-04-10,Salud,567.42,Activa,Norte,Pedro Gómez
b12e1fe7-b006-4e8e-9b54-71040ba65929,2022-09-23,Auto,357.6,Activa,Norte,Miguel Castro
05d75671-fd80-4aa6-a259-627ac87088ce,2020-02-03,Auto,339.81,Activa,Norte,Juan Perez
be56526a-65c3-455a-a968-3f448248dcae,2024-07-20,Salud,398.36,Vencida,Centro,Carlos López
2212c84d-6ab0-47b2-83fb-604b7a134395,2021-11-08,Auto,301.66,Activa,Este,Luis Ramírez
4eca1bf2-3cd6-4596-904f-7925fa454a78,2024-01-17,Auto,351.17,Activa,Oeste,Camila Reyes
2a076fb5-e9fb-4d20-b44d-d25c520cf9a5,2020-05-12,Auto,448.47,Activa,Sur,María García
2c77da17-e336-4acc-890f-d27fc0147a52,2022-12-04,Hogar,230.53,Activa,Sur,Diego Vargas
6e260266-12bd-4321-b916-61cd4da4f981,2025-01-27,Auto,376.93,Activa,Centro,Carlos López
e7b75491-a98e-4a5b-9c6f-d07abf5d5038,2022-03-23,Vida,617.49,Vencida,Norte,Valeria Díaz
7212aaa1-0882-454d-a088-e37a8d968562,2021-02-06,Auto,380.71,Activa,Sur,Andrés Silva
781bad48-2b5b-43e8-ad91-74b52537dabf,2020-07-21,Auto,472.35,Activa,Norte,Carlos López
f91f08b7-dc83-46c8-ab95-6d2e3a271804,2024-10-17,Auto,345.19,Activa,Sur,María García
df64f5c9-3d37-4149-95ba-d59573c7b341,2021-05-01,Salud,450.43,Activa,Este,Juan Perez
9e288b9c-cfc5-44d0-afd3-027929d5b5d4,2025-06-11,Auto,356.61,Activa,Sur,Sofía Torres
894a0fcb-2ef3-4a22-a65a-49273f34f0f4,2021-05-20,Vida,599.7,Vencida,Oeste,Ana Fernández
8fe3420f-1856-440b-bc56-ba435df0c4e9,2022-09-07,Vida,741.31,Vencida,Norte,Andrés Silva
503db3fe-e355-4830-9510-a20f1b3b2a0b,2022-07-22,Hogar,332.05,Activa,Sur,Miguel Castro
b0a86714-dc57-4323-8da2-12b24f774356,2020-05-06,Salud,480.21,Activa,Oeste,Diego Vargas
3d625e0a-2a93-43ff-934d-d1cfee2cd44e,2022-12-20,Auto,342.21,Vencida,Este,Javier Molina
82dba92f-9efe-44d3-bb38-7258916e440d,2023-10-03,Auto,516.42,Activa,Oeste,Camila Reyes
56ce6fe5-3e61-4e48-8420-70f214e3bb7a,2024-02-22,Salud,432.79,Activa,Sur,Luis Ramírez
06eb5c74-a5e3-4418-b590-e96bfc40e954,2022-12-01,Hogar,295.43,Vencida,Sur,Miguel Castro
79639db8-5f9e-4afe-ad74-1f3ca0254a56,2024-07-14,Auto,379.4,Activa,Centro,Andrés Silva
b44175d6-e098-467e-8fba-39aabba17129,2024-03-13,Salud,603.75,Activa,Oeste,Sofía Torres
06812a84-a646-4934-b1c1-1ad2ac26deec,2021-01-30,Hogar,298.82,Activa,Sur,Pedro Gómez
e7bdfd60-a2b9-417c-a7e9-5e0eb4724187,2022-03-29,Auto,418.49,Activa,Norte,Lucía Rojas
d72384a1-ab90-4137-bc31-d2665632b032,2020-10-17,Auto,269.03,Activa,Norte,Andrés Silva
4f2cfd24-34d8-4cbc-9730-9e37a46ca945,2020-09-29,Vida,625.32,Activa,Oeste,Sofía Torres
9ad9d9f6-6e02-4740-ae7a-d158e5774474,2023-12-23,Viaje,202.82,Activa,Este,Andrés Silva
bf16a345-d4d0-4255-accc-a05b4ec05d1f,2022-12-17,Salud,534.72,Activa,Este,Lucía Rojas
0a88f9db-8ac9-4e2d-9539-f0e29e1701dc,2023-05-10,Vida,604.53,Vencida,Oeste,Diego Vargas
be402f5b-8181-4a0a-a61d-41db7f994877,2024-02-01,Auto,401.53,Vencida,Centro,Pedro Gómez
3f9b254a-8e13-4ddd-a84c-44b4a20b8c3c,2021-07-19,Vida,539.51,Activa,Oeste,Valeria Díaz
4e6a960a-7364-4d84-9ee2-31fb690a323a,2022-03-29,Auto,383.8,Activa,Sur,Pedro Gómez
b839f662-ac75-4207-b268-cf5029ef1894,2023-05-22,Auto,339.57,Activa,Norte,Luis Ramírez
bad26710-7f87-4e7e-8c17-c9d9312a0576,2020-07-16,Vida,579.99,Activa,Oeste,Javier Molina
e3323be3-5308-4b48-88a2-9e1252566bc1,2024-08-25,Auto,453.19,Vencida,Norte,Andrés Silva
54b2bc50-ba17-4b6d-8f1e-9b4f6888a167,2021-12-01,Auto,416.92,Activa,Oeste,Valeria Díaz
89722e4d-9248-4005-97fb-1caf8df3dc0a,2023-09-05,Salud,458.17,Activa,Sur,Camila Reyes
22d82402-4d2e-4b3c-895c-41ef770cc6e4,2025-07-22,Salud,467.63,Activa,Norte,Juan Perez
d1c87c81-5e39-4b86-bd8e-ecdd56bf5915,2022-08-27,Salud,494.37,Cancelada,Norte,Lucía Rojas
7a199898-9c89-4c85-b5a8-f901e3047d18,2021-03-14,Hogar,301.69,Activa,Norte,Luis Ramírez
f038b150-b82c-4f67-ad29-0aa01e757943,2021-03-17,Auto,347.27,Vencida,Sur,Ana Fernández
a527f3db-6be6-436f-8f26-a12ec56311b6,2020-05-03,Auto,543.89,Cancelada,Norte,Sofía Torres
b39b4503-8ef1-4cf2-bf4b-74e87f2d96ba,2024-04-13,Vida,582.82,Activa,Norte,Miguel Castro
d1265201-640e-4a0e-bf4b-cd6ba8d25315,2021-08-21,Auto,409.12,Activa,Sur,Diego Vargas
c4e8c120-8a47-4f30-a4d5-a748598c1305,2020-12-18,Hogar,358.92,Activa,Oeste,Pedro Gómez
0297a37e-0cf9-4ac6-9bb5-2b3b64d2a0a3,2023-12-26,Vida,581.44,Activa,Norte,Lucía Rojas
f02de4fb-658c-4df2-8095-718c48934f8c,2021-09-22,Auto,388.06,Activa,Sur,Andrés Silva
befd9549-ba91-4f55-a11d-bb51708eb334,2023-05-09,Vida,535.54,Activa,Este,Carlos López
e76a7763-3bbd-4169-b070-1128f28851dc,2022-05-01,Auto,447.6,Activa,Oeste,Sofía Torres
3caf1926-ef46-49e1-b876-b9766d741989,2021-11-12,Auto,337.05,Activa,Sur,Miguel Castro
03557c19-c130-4acb-a925-f2e6416b36c4,2022-09-24,Vida,433.51,Activa,Sur,Luis Ramírez
feaf29ae-f8f1-4a02-8f35-c8272dd49b2b,2021-10-01,Vida,578.3,Activa,Oeste,Sofía Torres
a30ef46e-4413-4fac-97c9-1178950c3bf9,2024-11-10,Vida,589.6,Activa,Sur,Miguel Castro
c4f552cb-c3ed-4f85-9368-fd30f5dd37e7,2020-05-28,Vida,527.54,Cancelada,Oeste,Sofía Torres
ed275f35-c2ff-46e2-9492-5cc99186ba1e,2020-03-02,Salud,503.06,Activa,Sur,Ana Fernández
41d2fb48-6ab2-43bb-9f64-045a181f8892,2022-04-08,Auto,440.35,Vencida,Este,Andrés Silva
e2e3a8a9-cc27-4e93-9056-a9164c0e0b56,2020-12-18,Salud,573.61,Activa,Este,Pedro Gómez
4e140ad6-901e-433c-9d4b-5f5d9b796ba0,2024-02-25,Auto,531.82,Activa,Norte,Diego Vargas
5cb4cb7a-d532-4df1-807b-c1f6a8bf6bf9,2021-12-21,Auto,414.81,Activa,Sur,Camila Reyes
dfad707e-bb3d-4541-b82a-74c38d8bf1f5,2021-06-17,Vida,570.31,Activa,Norte,Camila Reyes
965bab01-36a2-4beb-bb80-fd9b6a006cde,2022-01-02,Viaje,123.02,Activa,Este,Paula Navarro
276941e5-159a-486b-adb4-2e056710491c,2021-03-23,Auto,450.59,Vencida,Centro,Paula Navarro
8bba84b3-a873-4dd9-a32b-71cfbe8275ca,2021-09-02,Salud,571.88,Vencida,Norte,Sofía Torres
83f78392-635d-4d36-bac1-2258294d8346,2023-03-04,Salud,488.55,Activa,Norte,Valeria Díaz
f4ce49ac-fd61-4889-ac90-e936e37a25c0,2024-10-27,Vida,571.12,Activa,Este,Andrés Silva
6354eba0-3358-4854-a6d0-3ed8be574493,2022-01-26,Auto,318.4,Activa,Sur,Valeria Díaz
e56c7d26-1089-4010-b228-07aaeab5cbd2,2021-10-15,Salud,468.1,Activa,Norte,Miguel Castro
e1ddbedf-f672-49e7-b42e-e8dd1731e60b,2024-05-13,Auto,312.7,Activa,Centro,Ana Fernández
cb256259-2f03-4aa9-9329-eaac0c930370,2020-02-15,Auto,408.14,Activa,Centro,Valeria Díaz
4994ad88-6e26-41cd-9355-eef7159826fb,2021-09-07,Salud,470.42,Activa,Oeste,Carlos López
b4d6220b-8128-4923-9b85-d658c3a9aa80,2022-07-10,Salud,530.98,Activa,Sur,Carlos López
b17fb76a-b82e-4782-933f-adc34bacee20,2023-05-09,Hogar,381.58,Activa,Norte,María García
c0f29029-c866-4d74-98f6-c21b58f9ffaf,2020-11-14,Auto,421.19,Activa,Este,Paula Navarro
e5fa3877-dcee-4634-a1ac-27cb2fa0860a,2022-06-01,Auto,380.69,Activa,Sur,Miguel Castro
7a34e211-114a-4990-905b-a5e089a36efc,2023-02-28,Auto,514.79,Activa,Norte,Carlos López
89cbc2ab-7002-49c8-8f6f-d2ae2bbc1888,2022-11-06,Auto,487.14,Activa,Este,Ana Fernández
0af9a2cd-c9fa-4272-85ae-e3e7c650a410,2023-03-17,Vida,556.2,Vencida,Oeste,Luis Ramírez
b31e81fe-b5ca-4aca-8f6c-a33c6ce0f0a9,2023-09-12,Vida,567.91,Activa,Este,Javier Molina
99efce80-7aeb-41bd-8e37-a115ba409d7a,2022-02-12,Auto,464.89,Vencida,Sur,Valeria Díaz
c15b6cce-f928-41fd-8c48-71337c4059ba,2020-05-09,Salud,409.44,Activa,Este,Juan Perez
b07b455e-79ef-47b8-9bbb-08eca429008c,2020-04-23,Auto,418.12,Cancelada,Este,Lucía Rojas
90187feb-2b8d-46a2-8b9b-fc3eb12f70e0,2024-10-16,Vida,556.5,Activa,Norte,Andrés Silva
92e01fee-d824-4b48-ac70-0619cb0d2370,2023-10-13,Salud,544.35,Activa,Sur,Juan Perez
8af84435-9e7b-4424-9cdb-58d42ebedb2b,2024-04-07,Auto,431.84,Activa,Este,Sofía Torres
c038ef4f-6832-4f26-8121-0d687e05ddc6,2025-03-08,Auto,315.73,Activa,Norte,María García
24ac2cc3-85c3-4001-a8a1-a5be09245246,2024-03-10,Vida,497.56,Activa,Sur,Javier Molina
f3ec5b2e-35a0-4419-92a7-860e0afd1554,2023-11-12,Salud,540.22,Activa,Sur,María García
3d811f5a-8000-4cba-a11c-1e40a54a07a9,2023-08-30,Vida,620.02,Activa,Oeste,Pedro Gómez
c3754b01-3b96-4c4f-ab54-f02d63e3e163,2021-06-11,Auto,317.45,Activa,Sur,Camila Reyes
4459482f-46ea-4568-b5de-3f10a08a012f,2025-05-05,Viaje,150.28,Activa,Sur,Diego Vargas
4a301715-4f92-4040-9ce9-af4acd71ac35,2023-01-10,Salud,508.69,Activa,Norte,Carlos López
88f57781-7d30-4349-a71c-da828c2ad2fa,2021-03-28,Salud,467.14,Vencida,Centro,Andrés Silva
6a06e44c-d7c8-455a-bff5-45a8e20aa95a,2021-03-03,Vida,523.6,Vencida,Centro,María García
41030e78-37e4-4dd5-afa4-37de8bc89560,2024-07-20,Vida,498.3,Activa,Sur,Juan Perez
89064756-fe95-4b1f-aa89-32ee5c66d987,2021-05-25,Viaje,180.33,Activa,Centro,Diego Vargas
d8b34134-a141-4e6d-97c4-6c5637129a90,2020-03-25,Vida,685.33,Vencida,Este,Carlos López
a3a1280d-dbd5-4e59-8537-7e7cd62b0719,2022-05-23,Auto,390.05,Activa,Oeste,Sofía Torres
2c262cf0-52b6-4ae1-a5c0-4740931b75ae,2024-07-24,Viaje,191.45,Activa,Norte,Miguel Castro
5200852c-eabe-4010-9e1e-6b3b29d14893,2022-04-25,Vida,607.86,Activa,Norte,Pedro Gómez
6679e89a-59ad-4596-8494-6fa92d410dd0,2024-06-26,Auto,393.92,Vencida,Este,María García
017edc96-dcd1-4f03-9b2d-245baafd31a5,2024-08-13,Vida,522.21,Activa,Norte,Diego Vargas
1e8a40f8-c256-4089-8ece-5273d3f2b49d,2024-10-14,Auto,377.0,Vencida,Centro,María García
225475bb-a64e-4e73-9333-d2fc3743c68f,2023-04-15,Vida,562.89,Activa,Oeste,Juan Perez
a9258197-4ea8-4843-80bc-4883ab12e83b,2023-11-27,Hogar,386.32,Activa,Oeste,Miguel Castro
b150488a-e891-4320-aa6d-898288a9f011,2021-06-17,Vida,596.28,Cancelada,Norte,Valeria Díaz
9684085a-270e-4313-a30e-b8c6cc897aea,2020-07-22,Auto,319.07,Activa,Sur,Carlos López
3b7c1262-3964-47af-8173-50f9e19931e6,2022-12-22,Hogar,404.02,Activa,Norte,Lucía Rojas
90da044d-cfae-4215-9aca-240da5120b93,2020-01-22,Hogar,396.53,Activa,Centro,Valeria Díaz
b208b431-1428-4b1e-87da-95c4c2ea5aca,2022-08-07,Auto,335.45,Cancelada,Este,Ana Fernández
171b9294-d0b6-431e-be7c-81e05bae9b7f,2020-07-27,Vida,530.9,Activa,Norte,Ana Fernández
99d4654d-ee31-462e-85b9-210d0af4ea49,2020-08-09,Viaje,209.47,Activa,Este,Javier Molina
3c1ac750-92c8-4548-a9ae-d3bfc1f5fcd6,2024-11-10,Auto,433.17,Activa,Norte,Lucía Rojas
ad3eb843-7c04-4db9-b6cc-4153cba4ffae,2023-07-30,Auto,435.46,Vencida,Norte,Camila Reyes
6aafb0e0-a36c-4732-bd00-3461862c558f,2023-08-08,Vida,574.94,Activa,Norte,Carlos López
9fe3d2d9-e993-4d4a-b280-f67dfbd98f9d,2022-04-04,Auto,326.11,Activa,Oeste,Valeria Díaz
f6e0636a-644a-43b7-b03c-df49be218e97,2022-04-22,Auto,460.72,Activa,Este,Carlos López
8a7a90a8-aee9-4e2a-a43b-160e0c50caba,2021-09-10,Vida,463.0,Activa,Sur,Camila Reyes
afde4053-7cd0-4489-b4f6-5c1140197d1a,2022-06-04,Auto,501.03,Activa,Norte,Sofía Torres
be019e8f-e301-4939-a006-9592960ebf5d,2023-04-12,Salud,526.05,Activa,Sur,Luis Ramírez
b97fd049-bb52-4dc0-979b-3ffd1abedbe6,2021-01-15,Auto,333.19,Activa,Este,Camila Reyes
fccdbb4c-c3d0-4aad-8865-9bfa71995a52,2021-06-17,Auto,401.15,Activa,Sur,Paula Navarro
f2a948f8-2f0c-4e38-aaaa-b8dde23a7ffe,2022-10-05,Salud,537.66,Activa,Sur,Juan Perez
01a2fa0f-cfc7-4711-a393-b0f7c5092229,2022-02-23,Vida,612.83,Activa,Norte,Luis Ramírez
89468322-900b-4890-8b45-655b9435b485,2024-07-28,Hogar,241.14,Vencida,Centro,Ana Fernández
3416e7f2-326f-4bf3-b571-8a408db1f525,2024-08-02,Auto,417.75,Cancelada,Norte,Valeria Díaz
ccf580a2-1c86-497a-9081-87360d26f0b9,2021-11-16,Auto,442.03,Cancelada,Centro,Diego Vargas
3c0e926b-c883-415b-9223-9ee3ca1d696b,2022-07-08,Auto,480.86,Cancelada,Sur,Andrés Silva
f790db3e-8ea8-4d98-a84d-fdb6324c97c0,2025-06-14,Salud,486.27,Cancelada,Oeste,Luis Ramírez
bd3844b6-2c33-43ba-9d57-ace6b6af9680,2024-08-14,Auto,300.03,Vencida,Este,María García
fa67eebb-361c-4df7-9dfb-b30ce4322e17,2021-03-15,Viaje,357.89,Activa,Oeste,Carlos López
b48757bd-3010-47c3-9a03-2facab436380,2021-07-25,Hogar,360.15,Activa,Norte,Camila Reyes
98189cb2-8912-4acb-a82a-e393920c4788,2020-06-19,Auto,506.67,Activa,Norte,Javier Molina
933b4678-0904-4080-b366-f14b54860290,2023-10-14,Hogar,317.01,Activa,Sur,Paula Navarro
22c86f42-2cad-41f7-abd1-57c6c1c5e6b0,2021-10-08,Auto,412.99,Activa,Sur,María García
a532e411-9209-4b42-a401-721b3b5b7980,2022-12-30,Vida,497.87,Activa,Centro,Luis Ramírez
ae6d1b70-6eb4-46c9-9360-05f81736e6a2,2024-04-15,Vida,482.54,Activa,Sur,Miguel Castro
8e3602c6-b5c3-4456-bbce-fedca70f06b1,2024-08-31,Auto,500.58,Vencida,Centro,Juan Perez
f54adc9c-1614-4e37-8dbc-24c568010986,2021-10-25,Auto,456.38,Activa,Este,Paula Navarro
735b7fd0-191b-4560-8b5c-81323375261f,2021-04-28,Vida,564.82,Activa,Oeste,Luis Ramírez
b64b0942-2fae-4d52-aca0-6363db24d403,2024-09-26,Salud,512.07,Activa,Sur,Andrés Silva
e3376a3d-e2d1-47cf-82a5-cdecc2838307,2022-02-16,Auto,379.33,Vencida,Norte,Lucía Rojas
38baf166-72f2-4504-a9f8-24b3e788ef5a,2024-08-03,Vida,577.59,Activa,Norte,Camila Reyes
d3494d28-bfd9-4f1b-b2f5-1ba84377f85b,2020-11-01,Auto,406.13,Activa,Este,Luis Ramírez
5f8d0931-d5cd-4064-b6ba-ecce92cb83ea,2025-02-02,Salud,424.89,Activa,Centro,María García
4d717654-c5c4-477a-a487-a7e462a617ea,2022-09-12,Vida,524.13,Activa,Norte,Paula Navarro
cf66ed41-c8e6-4c2c-935b-184f25304298,2020-12-12,Hogar,247.19,Activa,Oeste,Ana Fernández
dcaffd32-b4cc-4a15-b337-34a26f3ebf86,2022-12-27,Viaje,150.95,Activa,Sur,Valeria Díaz
75590967-f06a-4be8-9e14-6da61d2d354f,2024-11-08,Hogar,452.67,Activa,Centro,Diego Vargas
ad5b9413-1006-4ce1-b932-2fe74cba3b93,2022-03-04,Auto,305.38,Activa,Oeste,Lucía Rojas
433eac3e-8191-47eb-9885-b672643954d9,2020-12-29,Vida,575.42,Activa,Norte,Juan Perez
dcc9270b-309b-4303-979b-a93d93fecd57,2023-03-21,Vida,575.66,Activa,Oeste,Luis Ramírez
30350b66-d3bf-4e65-956b-7531a0727404,2024-08-28,Hogar,345.51,Activa,Oeste,Lucía Rojas
4835e581-aecd-4d7e-ac68-085c5d144b81,2020-09-04,Auto,464.46,Activa,Oeste,Lucía Rojas
29b977b6-bef3-420d-94ca-f9042b4c1f32,2020-03-25,Vida,561.0,Activa,Norte,Valeria Díaz
985fc3fd-aa0b-4050-b1f0-3be7e786c70e,2020-04-24,Salud,551.61,Activa,Oeste,Valeria Díaz
f62a6400-2f7e-41d2-9841-fa662d4965d3,2021-04-14,Auto,452.95,Vencida,Norte,Javier Molina
69c6ca7a-a064-4c03-8a5b-f1e92f588773,2020-01-15,Vida,468.8,Activa,Este,Valeria Díaz
70ad6357-0b92-472d-aab0-437a825fbfc3,2022-05-24,Auto,489.69,Activa,Norte,Pedro Gómez
d397e306-279c-44d1-8b94-8fc71e1fd40f,2023-11-23,Auto,381.17,Activa,Este,Miguel Castro
7e5668c0-cc56-4f50-b340-2df6d2a6c81f,2023-12-19,Auto,284.53,Activa,Centro,Juan Perez
504e5b63-18f8-40c8-ba41-e2a400e72d1b,2023-07-22,Auto,448.28,Activa,Norte,Sofía Torres
3214ecaa-4779-4fc9-961b-df110b8f7c67,2021-08-26,Auto,394.78,Activa,Oeste,Miguel Castro
e75be95c-3f98-4f05-98f8-d75ab30d9351,2024-02-09,Salud,553.72,Activa,Sur,Luis Ramírez
3bb83378-e2b8-406a-81cb-1e2927c94999,2023-03-21,Viaje,274.74,Activa,Sur,María García
62ea36a5-8d09-458c-afa0-a7ab448f3e2b,2024-10-21,Salud,449.86,Activa,Norte,Camila Reyes
e1d7daf0-6460-4285-b3c2-6d9a435b3441,2022-09-01,Auto,456.94,Activa,Este,Ana Fernández
91b41c79-2eb5-444d-bc66-422cc96eab00,2021-01-02,Auto,378.24,Activa,Norte,Luis Ramírez
4080dfb0-5a3e-41cd-b6be-68c2ff105744,2023-07-18,Vida,439.58,Activa,Centro,Ana Fernández
89616f07-6584-4672-bd0d-4d8674e5f58b,2020-11-03,Hogar,330.63,Vencida,Norte,Luis Ramírez
812566cf-89eb-403e-af01-786040ab5b6c,2025-05-17,Auto,320.25,Activa,Este,Diego Vargas
ddb3c5cf-e61a-43c0-ae08-0c8eac90fb85,2023-12-04,Vida,549.18,Activa,Este,Carlos López
caf1059e-2c7b-4602-b29c-bb8a7ac22491,2024-03-22,Vida,638.33,Vencida,Sur,Diego Vargas
d268cd9e-5c6c-4bbf-93e2-efecebf8313a,2023-10-17,Hogar,365.22,Activa,Oeste,Miguel Castro
abeeda88-7da3-49ec-bcb4-7639b5774755,2020-07-17,Vida,605.18,Activa,Norte,Diego Vargas
304dd3ef-1aeb-4a6c-8df6-a96a08fa2402,2022-08-06,Salud,434.21,Activa,Oeste,Pedro Gómez
bfb8f834-575e-4765-b23a-2ab454fa6a34,2023-08-21,Auto,387.58,Activa,Norte,Carlos López
9098eda2-c205-4971-a4bd-3ca6eefc5b4d,2021-04-12,Auto,452.72,Activa,Norte,Valeria Díaz
b7fcfcaf-3652-4378-be06-efce64b5a6aa,2023-10-17,Salud,466.29,Activa,Centro,Lucía Rojas
384e9b54-2612-460a-b0a5-d73f08fa81e8,2024-07-29,Salud,436.76,Activa,Este,Ana Fernández
031348a4-83bb-47f9-bca2-66721440897d,2021-07-14,Hogar,410.17,Activa,Este,Javier Molina
1c06df79-9a44-467c-b66c-a00af9729615,2021-02-10,Vida,585.93,Activa,Norte,Luis Ramírez
658129a7-74cb-45f4-8501-464ab45888fc,2024-12-05,Auto,543.3,Activa,Norte,Sofía Torres
76590cc0-5333-41e3-9d39-06249360cabc,2020-01-11,Vida,606.06,Activa,Oeste,Luis Ramírez
a1c546fd-9a85-461d-ad44-ff59668f28eb,2021-06-05,Salud,411.92,Activa,Este,Miguel Castro
27639028-2128-4f18-9042-65a6da38d4ee,2022-04-09,Salud,462.94,Activa,Sur,María García
450c9733-d54e-46f1-b6d3-eb103f7e605d,2023-10-02,Viaje,136.76,Activa,Sur,Miguel Castro
42538a4b-9cd8-48ca-8d4f-9c1c4e46a919,2025-07-26,Auto,512.3,Activa,Centro,Javier Molina
b7133b92-478c-4586-b9d0-3722471ca982,2022-01-26,Salud,411.07,Activa,Centro,Luis Ramírez
934e0051-60fb-4a7d-90e5-873432f57e71,2025-04-18,Auto,486.85,Vencida,Norte,Pedro Gómez
cde41d26-811f-4dc7-856e-54fbd9a5b3e5,2022-01-17,Auto,469.26,Vencida,Oeste,Camila Reyes
c89433af-26b9-4f30-b04e-802b6624b396,2023-11-19,Auto,379.05,Activa,Norte,Miguel Castro
144a53e4-5f99-42c2-b374-1398038b8290,2020-12-03,Salud,514.1,Activa,Oeste,Diego Vargas
83e77306-1723-4959-a6f7-d4325e215cf0,2022-07-27,Hogar,382.85,Activa,Norte,Miguel Castro
d0007d9e-1494-4641-ad95-1ea7f52e63f8,2024-11-11,Auto,461.96,Activa,Oeste,Carlos López
dbe76128-d5f2-4a17-8aab-7bb91dcdf7ca,2021-10-14,Salud,490.62,Activa,Este,Sofía Torres
cd6d1a47-508e-4a5c-88dd-342987209a76,2020-08-02,Auto,379.92,Activa,Norte,Paula Navarro
22e86f17-5db4-48ef-90b7-295ac9b17c10,2022-12-01,Vida,583.65,Activa,Este,Andrés Silva
86a0b11b-10a1-4a3c-b11e-6eb63d2cab3c,2022-06-15,Salud,537.85,Activa,Norte,Valeria Díaz
499ceba5-4513-4b17-b468-2e0ad93f9ba1,2021-04-13,Vida,521.63,Cancelada,Norte,Javier Molina
f1b1e4c3-7953-4c8e-acde-655a3cc97f39,2025-01-20,Auto,241.68,Cancelada,Sur,Paula Navarro
acce1271-df00-4ed9-8c13-88688487885e,2023-05-11,Hogar,378.49,Activa,Centro,Sofía Torres
5248cab2-3270-4ed6-b37d-5550223c64e7,2021-12-08,Vida,561.4,Activa,Centro,Carlos López
bdddde9f-8e5a-47e0-b4b4-25a23ba7b8ba,2025-07-24,Hogar,386.41,Vencida,Oeste,Valeria Díaz
e5700c7c-e25a-49b8-9690-7937d24ba7c6,2020-10-07,Hogar,439.64,Activa,Oeste,Diego Vargas
0009f924-508f-4f0f-ad1e-81bb210d84d4,2024-09-24,Hogar,385.07,Activa,Sur,Andrés Silva
ff94aa90-8953-45bd-9920-2b04a7efcfaf,2021-04-15,Auto,457.6,Activa,Sur,Juan Perez
75a854db-ea22-45a3-a50d-f9ccf5f279c7,2021-05-03,Viaje,262.58,Cancelada,Centro,Valeria Díaz
